Run #,Timestamp,Confidence,Label
182,2025-04-08 14:49:23,62.29,Unknown
183,2025-04-08 14:49:23,59.68,Unknown
184,2025-04-08 14:49:23,60.2,Unknown
185,2025-04-08 14:49:23,61.29,Unknown
186,2025-04-08 14:49:23,67.12,Unknown
187,2025-04-08 14:49:23,65.91,Unknown
188,2025-04-08 14:49:23,66.78,Unknown
189,2025-04-08 14:49:23,67.26,Unknown
190,2025-04-08 14:49:23,65.66,Unknown
191,2025-04-08 14:49:23,63.55,Unknown
192,2025-04-08 14:49:23,65.09,Unknown
193,2025-04-08 14:49:23,63.85,Unknown
194,2025-04-08 14:49:23,63.96,Unknown
195,2025-04-08 14:49:23,64.25,Unknown
196,2025-04-08 14:49:23,64.38,Unknown
197,2025-04-08 14:49:23,63.67,Unknown
198,2025-04-08 14:49:23,64.25,Unknown
199,2025-04-08 14:49:23,63.65,Unknown
200,2025-04-08 14:49:23,62.75,Unknown
201,2025-04-08 14:49:23,63.74,Unknown
202,2025-04-08 14:49:23,64.57,Unknown
203,2025-04-08 14:49:24,64.86,Unknown
204,2025-04-08 14:49:24,63.34,Unknown
205,2025-04-08 14:49:24,63.0,Unknown
206,2025-04-08 14:49:24,62.99,Unknown
207,2025-04-08 14:49:24,63.94,Unknown
208,2025-04-08 14:49:24,63.71,Unknown
209,2025-04-08 14:49:24,64.49,Unknown
210,2025-04-08 14:49:24,62.79,Unknown
211,2025-04-08 14:49:24,63.23,Unknown
212,2025-04-08 14:49:24,64.4,Unknown
213,2025-04-08 14:49:24,64.88,Unknown
214,2025-04-08 14:49:24,59.71,Unknown
215,2025-04-08 14:49:24,62.21,Unknown
216,2025-04-08 14:49:24,63.95,Unknown
217,2025-04-08 14:49:24,66.5,Unknown
218,2025-04-08 14:49:24,63.06,Unknown
219,2025-04-08 14:49:24,63.7,Unknown
220,2025-04-08 14:49:24,63.84,Unknown
221,2025-04-08 14:49:24,59.88,Unknown
222,2025-04-08 14:49:25,53.79,Unknown
223,2025-04-08 14:49:25,54.37,Unknown
224,2025-04-08 14:49:25,53.51,Unknown
225,2025-04-08 14:49:25,48.13,Alex
226,2025-04-08 14:49:25,51.27,Unknown
227,2025-04-08 14:49:25,46.77,Alex
228,2025-04-08 14:49:25,47.2,Alex
229,2025-04-08 14:49:25,47.53,Alex
230,2025-04-08 14:49:25,47.56,Alex
231,2025-04-08 14:49:25,49.03,Alex
232,2025-04-08 14:49:25,47.26,Alex
233,2025-04-08 14:49:25,48.34,Alex
234,2025-04-08 14:49:25,50.15,Unknown
235,2025-04-08 14:49:25,49.7,Alex
236,2025-04-08 14:49:25,47.86,Alex
237,2025-04-08 14:49:25,48.12,Alex
238,2025-04-08 14:49:25,54.58,Unknown
239,2025-04-08 14:49:27,62.86,Unknown
240,2025-04-08 14:49:27,63.27,Unknown
241,2025-04-08 14:49:27,62.65,Unknown
242,2025-04-08 14:49:27,61.2,Unknown
243,2025-04-08 14:49:27,60.68,Unknown
244,2025-04-08 14:49:27,62.05,Unknown
245,2025-04-08 14:49:27,61.55,Unknown
246,2025-04-08 14:49:27,61.48,Unknown
247,2025-04-08 14:49:27,62.98,Unknown
248,2025-04-08 14:49:27,62.91,Unknown
249,2025-04-08 14:49:27,63.68,Unknown
250,2025-04-08 14:49:27,62.31,Unknown
251,2025-04-08 14:49:27,63.39,Unknown
