Run #,Timestamp,Confidence,Label
305,2025-04-07 15:34:55,61.54,Unknown
306,2025-04-07 15:34:55,61.86,Unknown
307,2025-04-07 15:34:56,60.86,Unknown
308,2025-04-07 15:34:56,63.61,Unknown
309,2025-04-07 15:34:56,63.93,Unknown
310,2025-04-07 15:34:56,62.35,Unknown
311,2025-04-07 15:34:56,63.2,Unknown
312,2025-04-07 15:34:56,64.12,Unknown
313,2025-04-07 15:34:56,66.4,Unknown
314,2025-04-07 15:34:56,66.66,Unknown
315,2025-04-07 15:34:56,62.21,Unknown
316,2025-04-07 15:34:56,67.92,Unknown
317,2025-04-07 15:34:56,68.15,Unknown
318,2025-04-07 15:34:56,66.58,Unknown
319,2025-04-07 15:34:56,68.44,Unknown
320,2025-04-07 15:34:56,62.82,Unknown
321,2025-04-07 15:34:56,64.71,Unknown
322,2025-04-07 15:34:56,62.43,Unknown
323,2025-04-07 15:34:56,64.04,Unknown
324,2025-04-07 15:34:56,69.16,Unknown
325,2025-04-07 15:34:56,68.04,Unknown
326,2025-04-07 15:34:56,66.0,Unknown
327,2025-04-07 15:34:56,66.38,Unknown
328,2025-04-07 15:34:56,67.76,Unknown
329,2025-04-07 15:34:56,63.84,Unknown
330,2025-04-07 15:34:56,72.09,Unknown
331,2025-04-07 15:34:56,66.51,Unknown
332,2025-04-07 15:34:56,66.55,Unknown
333,2025-04-07 15:34:56,67.63,Unknown
334,2025-04-07 15:34:57,68.89,Unknown
335,2025-04-07 15:34:57,67.6,Unknown
336,2025-04-07 15:34:57,65.07,Unknown
337,2025-04-07 15:34:57,69.29,Unknown
338,2025-04-07 15:34:57,66.73,Unknown
339,2025-04-07 15:34:57,66.63,Unknown
340,2025-04-07 15:34:57,68.78,Unknown
341,2025-04-07 15:34:57,65.85,Unknown
342,2025-04-07 15:34:57,68.14,Unknown
343,2025-04-07 15:34:57,68.01,Unknown
344,2025-04-07 15:34:57,68.62,Unknown
345,2025-04-07 15:34:57,64.63,Unknown
346,2025-04-07 15:34:57,67.02,Unknown
347,2025-04-07 15:34:57,68.87,Unknown
348,2025-04-07 15:34:57,68.46,Unknown
349,2025-04-07 15:34:57,65.1,Unknown
350,2025-04-07 15:34:57,65.62,Unknown
351,2025-04-07 15:34:57,65.34,Unknown
352,2025-04-07 15:34:57,64.63,Unknown
353,2025-04-07 15:34:57,67.1,Unknown
354,2025-04-07 15:34:57,68.67,Unknown
355,2025-04-07 15:34:57,69.62,Unknown
356,2025-04-07 15:34:57,71.12,Unknown
357,2025-04-07 15:34:57,73.69,Unknown
